id,status_group,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,water_per_person,unknown_construction_yr,age_at_inspection
15703,functional needs repair,500.0,2013-04-03,Kwikwiz,1320,KWIKWIZ,38.00741528,-4.34776323,Seventhday Adventist,0,Pangani,Lugulu,Kilimanjaro,3,3,Same,Mtii,250.0,True,GeoData Consultants Ltd,Water authority,Lugulu water supply,True,2009.0,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2.0,False,4.0
52473,functional needs repair,0.0,2011-07-31,Lwi,0,LWI,34.20216089,-2.9825129,Mkombozi,0,Lake Victoria,Madirana B,Shinyanga,17,1,Meatu,Kisesa,,False,GeoData Consultants Ltd,WUG,,False,,india mark ii,india mark ii,handpump,wug,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
41017,functional needs repair,0.0,2013-01-26,Dwsp,0,DWE,0.0,-2e-08,Upendo,0,Lake Victoria,Buzunza,Shinyanga,17,1,Bariadi,Bariadi,,True,GeoData Consultants Ltd,WUG,,False,,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
53384,functional needs repair,0.0,2013-01-25,Dwsp,0,DWE,0.0,-2e-08,Upendo Akina Na Mama A,0,Lake Victoria,Mwakapalale,Shinyanga,17,1,Bariadi,Nkoma,,False,GeoData Consultants Ltd,WUG,,False,,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
22027,functional needs repair,0.0,2011-08-23,Hesawa,0,DWE,33.65802915,-2.73947867,Kwaernest,0,Lake Victoria,Mjini,Mwanza,19,2,Magu,Nkungulu,,True,GeoData Consultants Ltd,Unknown,,True,,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
14563,functional needs repair,0.0,2011-03-16,Tardo,1812,Tardo,38.27120262,-4.6483300000000005,Kwa Mzee Michael Hemedi,17,Pangani,Malimilwa,Tanga,4,1,Lushoto,Malindi,1.0,True,GeoData Consultants Ltd,VWC,Mlomboza forest,True,1985.0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.0,False,26.0
60845,functional needs repair,20.0,2011-02-27,Dar Al Ber,4,The I,38.62199491,-7.86688103,Msikitini,0,Rufiji,Kikongono,Pwani,60,53,Rufiji,Ngorongo,1.0,True,GeoData Consultants Ltd,Private operator,,True,2010.0,afridev,afridev,handpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,20.0,False,1.0
71504,functional needs repair,300.0,2013-01-17,Msf,1078,MSF,29.65533314,-4.72297415,Umoja,0,Lake Tanganyika,Nyahande,Kigoma,16,3,Kigoma Rural,Mwamgongo,126.0,True,GeoData Consultants Ltd,WUG,Mwongolele water project,True,2003.0,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,2.380952380952381,False,10.0
56585,functional needs repair,0.0,2011-07-05,Government Of Tanzania,0,DWE,31.17391963,-1.46184482,Nyarutunga,0,Lake Victoria,Nyarutunga,Kagera,18,1,Karagwe,Kihanga,,True,GeoData Consultants Ltd,VWC,Kishoju Water  Su,True,,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,,True,
56513,functional needs repair,0.0,2011-03-23,Government Of Tanzania,1216,DWE,38.46733469,-4.8615907,Bumbuli Primary School,0,Pangani,Betania,Tanga,4,1,Lushoto,Bumbuli,1.0,True,GeoData Consultants Ltd,VWC,Mazumbai,True,1969.0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.0,False,42.0
1658,functional needs repair,200.0,2011-03-28,Community,261,Communit,36.90702783,-7.84053476,Kwambunda,0,Rufiji,Relini,Morogoro,5,3,Kilombero,Mang'ula,250.0,True,GeoData Consultants Ltd,WUA,Mang`ula,True,1995.0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,0.8,False,16.0
69710,functional needs repair,100.0,2013-02-23,Regwa Company Of Egypt,1248,Regwa Company,36.2994862,-5.49405448,Sorongine Bwawa,0,Wami / Ruvu,Sorongine,Manyara,21,5,Kiteto,Matui,1300.0,True,GeoData Consultants Ltd,Company,Borehole drilling project,True,2009.0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,other,other,0.07692307692307693,False,4.0
67936,functional needs repair,0.0,2011-04-13,Government Of Tanzania,0,Government,33.11101092,-8.58829109,Shuleni,0,Lake Rukwa,Tete Kati,Mbeya,12,1,Chunya,Kanga,,True,GeoData Consultants Ltd,VWC,,True,,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,,True,
40807,functional needs repair,0.0,2011-07-18,Rwssp,0,DWE,0.0,-2e-08,Muungano,0,Lake Victoria,Mwabuyunge,Shinyanga,17,1,Bariadi,Chinamili,,True,GeoData Consultants Ltd,WUG,,False,,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
63089,functional needs repair,300.0,2013-01-17,Msf,1072,MSF,29.66157439,-4.72220949,Jikwamue,0,Lake Tanganyika,Mwigagi,Kigoma,16,3,Kigoma Rural,Mwamgongo,195.0,True,GeoData Consultants Ltd,WUG,Mwongolele water project,True,2003.0,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,1.5384615384615385,False,10.0
8014,functional needs repair,500.0,2013-01-22,Isf,1027,DWE,29.72664959,-4.73739608,Shule Ya Msingi Karume,0,Lake Tanganyika,Katandala,Kigoma,16,3,Kigoma Rural,Bitale,100.0,True,GeoData Consultants Ltd,VWC,Mkongoro one,True,2007.0,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,5.0,False,6.0
35642,functional needs repair,0.0,2013-03-19,Adb,1198,JANDU PLUMBER  CO,36.33160843,-2.85414889,Kwa Luka,0,Internal,Mangula,Arusha,2,6,Longido,Ketumbeine,1500.0,True,GeoData Consultants Ltd,VWC,Kitumbeine water project,True,2005.0,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.0,False,8.0
68201,functional needs repair,500.0,2013-03-04,District Council,1470,District Council,37.64686368,-3.69835481,Kwa Zahiri Ally,0,Pangani,Ndeme Magharibi,Kilimanjaro,3,2,Mwanga,Kighare,20.0,True,GeoData Consultants Ltd,WUA,Ilamalamsuka water supply,False,2005.0,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,25.0,False,8.0
31024,functional needs repair,0.0,2011-07-18,World Bank,1138,DWE,31.23495485,-6.34435662,Tag Msaginya,0,Lake Rukwa,Tag Msaginya,Rukwa,15,1,Mpanda,Mtapenda,250.0,False,GeoData Consultants Ltd,Trust,Kenswa,True,2008.0,gravity,gravity,gravity,trust,commercial,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.0,False,3.0
32387,functional needs repair,200.0,2011-03-25,Dhv,266,DWE,36.89780196,-7.85832016,Jangwani,0,Rufiji,Mjimpya,Morogoro,5,3,Kilombero,Mang'ula,280.0,True,GeoData Consultants Ltd,WUA,Mwaya Mn,True,1998.0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,0.7142857142857143,False,13.0
22273,functional needs repair,0.0,2013-03-15,,1351,,36.74284696,-3.3981876000000004,Sekei Jeshini,0,Pangani,Sekei,Arusha,2,3,Arusha Rural,Moshono,980.0,False,GeoData Consultants Ltd,Water Board,W,Unknown,2000.0,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0.0,False,13.0
25685,functional needs repair,0.0,2013-03-01,Dmdd,2151,DMDD,35.43786887,-4.11327996,Kwa Haye,0,Internal,Qawarang,Manyara,21,1,Babati,Madunga,225.0,True,GeoData Consultants Ltd,VWC,,True,1998.0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.0,False,15.0
38708,functional needs repair,0.0,2013-01-30,Rwssp,0,DWE,0.0,-2e-08,Victoria A,0,Lake Victoria,Mwanyitanga,Shinyanga,17,1,Bariadi,Chinamili,,True,GeoData Consultants Ltd,WUG,,False,,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
44004,functional needs repair,300.0,2011-03-04,Dhv,362,DWE,36.85811299,-8.96268827,Kwaismail,0,Rufiji,Mkamba,Morogoro,5,4,Ulanga,Mbuga,250.0,True,GeoData Consultants Ltd,Unknown,,True,1997.0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1.2,False,14.0
1044,functional needs repair,0.0,2011-03-17,Roman,2066,MLADE,34.68564676,-9.69608846,none,0,Lake Nyasa,Igomelo,Iringa,11,5,Ludewa,Madope,78.0,True,GeoData Consultants Ltd,VWC,Roman,False,2010.0,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.0,False,1.0
21374,functional needs repair,3000.0,2013-01-28,Government Of Tanzania,1036,DWE,29.93666829,-4.81467666,Kwa Mw Alifonce,0,Lake Tanganyika,Rubuga,Kigoma,16,2,Kigoma Rural,Mahembe,1.0,True,GeoData Consultants Ltd,Water authority,Kizingu,True,1976.0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,3000.0,False,37.0
72802,functional needs repair,0.0,2011-08-07,,0,,33.59446388,-9.0408574,Kwa Balozi Bosko Japan,0,Lake Nyasa,Tembela,Mbeya,12,4,Rungwe,Isongole,,True,GeoData Consultants Ltd,VWC,I,Unknown,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,,True,
44911,functional needs repair,0.0,2011-07-27,Ndrdp,0,DWE,30.53368879,-2.46780118,Mrugomelo B,0,Lake Victoria,Mkakechuru,Kagera,18,30,Ngara,Mugoma,,True,GeoData Consultants Ltd,VWC,,False,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,,True,
33734,functional needs repair,0.0,2013-02-28,Government Of Tanzania,916,DWE,37.39279641,-3.33250087,Kwa Macha,0,Pangani,Maembeni,Kilimanjaro,3,4,Moshi Rural,Old Moshi Mashariki,35.0,False,GeoData Consultants Ltd,VWC,Kidia kilemapunda,True,1975.0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,0.0,False,38.0
3744,functional needs repair,0.0,2012-10-29,Village Council,0,Village Council,31.88497913,-5.1119238,Usukumani,0,Lake Tanganyika,Tujilinde,Tabora,14,4,Urambo,Vumilia,,True,GeoData Consultants Ltd,VWC,,True,,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
3666,functional needs repair,0.0,2013-01-21,Rwssp,0,DWE,0.0,-2e-08,Shule Ya Sekondari Kabale,0,Lake Victoria,Sululu,Shinyanga,17,1,Bariadi,Zagayu,,True,GeoData Consultants Ltd,Parastatal,,False,,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,,True,
23753,functional needs repair,30.0,2013-01-28,Government Of Tanzania,238,District Water Department,38.74766367,-10.02067186,Kwa Mpatano,0,Ruvuma / Southern Coast,Ofisini,Lindi,8,3,Nachingwea,Mkoka,510.0,True,GeoData Consultants Ltd,VWC,,False,1998.0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0.058823529411764705,False,15.0
2819,functional needs repair,50.0,2013-02-02,Finw,371,FinW,39.48125507,-10.67364945,Msikitini,0,Ruvuma / Southern Coast,Luheya,Mtwara,9,4,Tandahimba,Chaume,600.0,True,GeoData Consultants Ltd,Water Board,Borehole,True,1982.0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.08333333333333333,False,31.0
45891,functional needs repair,0.0,2011-04-08,Kkkt,0,KKKT,33.16287766,-8.95925992,Charles Mwala,0,Lake Rukwa,Shikula,Mbeya,12,6,Mbozi,Ruanda,,True,GeoData Consultants Ltd,VWC,,False,,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
2537,functional needs repair,0.0,2011-04-06,,0,,34.38049624,-8.76634195,Stendi,0,Rufiji,Mjimwema,Mbeya,12,7,Mbarali,Rujewa,,False,GeoData Consultants Ltd,Water Board,,True,,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,,True,
9767,functional needs repair,0.0,2013-01-30,Government Of Tanzania,1284,Government,30.03030665,-4.76787069,Kwa Rufova,0,Lake Tanganyika,Nyamwamba,Kigoma,16,2,Kasulu,Rusesa,475.0,True,GeoData Consultants Ltd,Water authority,Kanenge,True,1976.0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,0.0,False,37.0
56475,functional needs repair,10.0,2011-02-25,Mkuyu,402,Mkuyu,37.80744227,-6.96438732,Kwa Mzee Mizia,0,Wami / Ruvu,Mbagalala,Morogoro,5,2,Morogoro Rural,Mkuyuni,200.0,True,GeoData Consultants Ltd,VWC,Mkuy,True,1998.0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.05,False,13.0
73465,functional needs repair,0.0,2013-02-04,Dwsp,0,DWE,0.0,-2e-08,Isangijo,0,Lake Victoria,Mwaumisheni,Shinyanga,17,1,Bariadi,Lugulu,,True,GeoData Consultants Ltd,WUG,,False,,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
39082,functional needs repair,0.0,2013-02-21,Dwsp,0,DWE,0.0,-2e-08,Upendo,0,Lake Victoria,Ikindilo,Shinyanga,17,1,Bariadi,Chinamili,,True,GeoData Consultants Ltd,WUG,,False,,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
58238,functional needs repair,100.0,2013-01-31,Danida,1056,DWE,29.88472755,-4.95381412,Kwa Braison,0,Lake Tanganyika,Kilemba,Kigoma,16,3,Kigoma Rural,Kandaga,750.0,True,GeoData Consultants Ltd,WUG,Kalenge water project,True,2006.0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,0.13333333333333333,False,7.0
45874,functional needs repair,0.0,2011-04-13,Government Of Tanzania,0,Government,33.14733749,-8.63264587,George,0,Lake Rukwa,Mlimani,Mbeya,12,1,Chunya,Kanga,,True,GeoData Consultants Ltd,VWC,,True,,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,,True,
42219,functional needs repair,0.0,2013-01-30,Dwsp,1330,DWE,34.07191355,-3.00114015,Mtunza Wazazi,0,Lake Victoria,Mwabasabi,Shinyanga,17,1,Bariadi,Nkoma,400.0,True,GeoData Consultants Ltd,WUG,,False,1997.0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.0,False,16.0
3303,functional needs repair,25.0,2013-03-08,Government Of Tanzania,981,DWE,35.7845055,-3.98817793,Mbugani,0,Internal,Mbugani,Manyara,21,1,Babati,Magugu,245.0,True,GeoData Consultants Ltd,Water Board,,True,1984.0,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,0.10204081632653061,False,29.0
72201,functional needs repair,300.0,2011-03-30,Dhv,254,DWE,36.96832751,-7.681238900000001,Mbuyuni,0,Rufiji,Chicago,Morogoro,5,3,Kilombero,Kidatu,250.0,True,GeoData Consultants Ltd,Company,Ikela Wa,True,1995.0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,1.2,False,16.0
69333,functional needs repair,0.0,2012-11-03,World Vision,0,World vision,31.95386869,-3.28818563,Nguvu Kazi,0,Lake Tanganyika,Ibambula,Shinyanga,17,5,Bukombe,Ikunguigazi,,False,GeoData Consultants Ltd,WUG,,True,,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
49691,functional needs repair,0.0,2013-02-04,Ncaa,2324,NCAA,35.84394501,-2.84441958,Shuleni,0,Internal,Engomei,Arusha,2,5,Ngorongoro,Naiyobi,950.0,True,GeoData Consultants Ltd,VWC,Oljoro water scheme,True,1990.0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.0,False,23.0
37821,functional needs repair,500.0,2011-02-27,World Bank,388,Gwasco L,37.4973512,-6.26908261,Kwa Godegode,0,Wami / Ruvu,Mkuyuni,Morogoro,5,6,Mvomero,Hembeti,30.0,True,GeoData Consultants Ltd,VWC,Dimamba,True,2005.0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,16.666666666666668,False,6.0
19203,functional needs repair,0.0,2012-10-29,World Vision,0,World vision,32.01232426,-3.31338766,Butengu C,0,Lake Tanganyika,Butengu,Shinyanga,17,5,Bukombe,Ilolangulu,,True,GeoData Consultants Ltd,WUG,,True,,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
55591,functional needs repair,5000.0,2013-02-06,Lga,325,LGA,39.10090454,-10.91101248,Msikitini,0,Ruvuma / Southern Coast,Magogo Sita,Mtwara,90,33,Masasi,Namalenga,80.0,True,GeoData Consultants Ltd,VWC,,True,2005.0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,62.5,False,8.0
41443,functional needs repair,0.0,2013-02-06,Unicef,1438,TWESA,30.63990917,-3.62866673,Kayemba Primary School,0,Lake Tanganyika,Elimu,Kigoma,16,1,Kibondo,Kitahana,500.0,True,GeoData Consultants Ltd,VWC,,False,2009.0,gravity,gravity,gravity,water board,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,0.0,False,4.0
43864,functional needs repair,50.0,2013-02-12,Government Of Tanzania,1535,Government,36.55769837,-5.30717256,Kwa Sugal,0,Internal,Ngarenaro,Manyara,21,4,Kiteto,Kibaya,200.0,False,GeoData Consultants Ltd,Water Board,KIUWASSA,False,1997.0,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,spring,spring,groundwater,other,other,0.25,False,16.0
17604,functional needs repair,0.0,2011-04-07,,0,,34.38043825,-8.71732951,Kwa Mzee Yahaya,0,Rufiji,Majengo Mtoni,Mbeya,12,7,Mbarali,Rujewa,,False,GeoData Consultants Ltd,Water Board,,True,,gravity,gravity,gravity,water board,user-group,never pay,never pay,coloured,colored,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,,True,
